Drug,Phenotype,Ranked Targets,Common Targets,Overall Percentage,New_DrugBank Total Targets,ChEMBL Total Targets,TTD Total Targets,PubChem Total Targets,New_DrugBank Identified Targets,ChEMBL Identified Targets,TTD Identified Targets,PubChem Identified Targets,New_DrugBank Percentage,ChEMBL Percentage,TTD Percentage,PubChem Percentage
dofetilide,ocular hypertension,9,1,11.11,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,"hypertension, portal",2,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,phen_tp_hypertension,12,1,8.33,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,phen_sig_tp_noFP_Dis_hypertension,12,1,8.33,4,1,1,18,1,0,0,1,25.0,0.0,0.0,5.56
dofetilide,phen_sig_tp_noFP_Sig_hypertension,14,2,14.29,4,1,1,18,0,0,0,2,0.0,0.0,0.0,11.11
dofetilide,pancreatitis,7,1,14.29,4,1,1,18,1,0,0,1,25.0,0.0,0.0,5.56
dofetilide,acute pancreatitis,12,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,pancreatitis idiopathic,4,1,25.0,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,adenocarcinoma of pancreas,13,1,7.69,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,phen_tp_pancreatitis,12,1,8.33,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,phen_sig_tp_noFP_Sig_pancreatitis,16,2,12.5,4,1,1,18,0,0,0,2,0.0,0.0,0.0,11.11
dofetilide,thrombocytopenia 5,2,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,thrombocytopenia 6,13,1,7.69,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,macrothrombocytopenia,4,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,idiopathic thrombocytopenia,12,1,8.33,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,thrombocytopenia due to platelet alloimmunization,25,1,4.0,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,phen_tp_thrombocytopenia,10,2,20.0,4,1,1,18,1,0,0,2,25.0,0.0,0.0,11.11
dofetilide,phen_sig_tp_noFP_Sig_thrombocytopenia,12,3,25.0,4,1,1,18,1,0,0,3,25.0,0.0,0.0,16.67
dofetilide,myocardial infarction,10,1,10.0,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,old myocardial infarction,16,1,6.25,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
dofetilide,acute myocardial infarction,6,0,0.0,4,1,1,18,0,0,0,0,0.0,0.0,0.0,0.0
dofetilide,phen_sig_tp_noFP_Sig_myocardial infarction,14,1,7.14,4,1,1,18,0,0,0,1,0.0,0.0,0.0,5.56
chlorothiazide,hypertension,2,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,prehypertension,11,1,9.09,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,hypertensive disease,9,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,genetic hypertension,6,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,pulmonary hypertension,13,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,essential hypertension,10,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,"hypertension, renovascular",11,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,idiopathic pulmonary hypertension,9,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,renal hypertension,12,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,ocular hypertension,9,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,"hypertension, portal",2,1,50.0,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,phen_tp_hypertension,12,1,8.33,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,phen_sig_tp_noFP_Dis_hypertension,12,1,8.33,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,pancreatitis,7,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,acute pancreatitis,12,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,pancreatitis idiopathic,4,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,adenocarcinoma of pancreas,13,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,phen_tp_pancreatitis,12,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,thrombocytopenia 5,2,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,thrombocytopenia 6,13,1,7.69,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,macrothrombocytopenia,4,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,idiopathic thrombocytopenia,12,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,thrombocytopenia due to platelet alloimmunization,25,1,4.0,4,1,1,8,1,0,0,1,25.0,0.0,0.0,12.5
chlorothiazide,phen_tp_thrombocytopenia,10,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,myocardial infarction,10,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,old myocardial infarction,16,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,acute myocardial infarction,6,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
chlorothiazide,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,4,1,1,8,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,hypertension,2,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,prehypertension,11,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,hypertensive disease,9,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,genetic hypertension,6,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,pulmonary hypertension,13,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,essential hypertension,10,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,"hypertension, renovascular",11,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,idiopathic pulmonary hypertension,9,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,renal hypertension,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,ocular hypertension,9,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,"hypertension, portal",2,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_tp_hypertension,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,pancreatitis,7,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,acute pancreatitis,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,pancreatitis idiopathic,4,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,adenocarcinoma of pancreas,13,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_tp_pancreatitis,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Sig_pancreatitis,16,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,thrombocytopenia 5,2,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,thrombocytopenia 6,13,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,macrothrombocytopenia,4,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,idiopathic thrombocytopenia,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,thrombocytopenia due to platelet alloimmunization,25,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_tp_thrombocytopenia,10,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,myocardial infarction,10,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,old myocardial infarction,16,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,acute myocardial infarction,6,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
bevacizumab,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,9,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,hypertension,2,2,100.0,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,prehypertension,11,2,18.18,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,hypertensive disease,9,1,11.11,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,genetic hypertension,6,1,16.67,9,1,1,20,0,0,0,1,0.0,0.0,0.0,5.0
modafinil,pulmonary hypertension,13,3,23.08,9,1,1,20,3,0,0,3,33.33,0.0,0.0,15.0
modafinil,essential hypertension,10,2,20.0,9,1,1,20,1,0,0,2,11.11,0.0,0.0,10.0
modafinil,"hypertension, renovascular",11,1,9.09,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,idiopathic pulmonary hypertension,9,2,22.22,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,renal hypertension,12,1,8.33,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,ocular hypertension,9,1,11.11,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,"hypertension, portal",2,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,phen_tp_hypertension,12,2,16.67,9,1,1,20,1,0,0,2,11.11,0.0,0.0,10.0
modafinil,phen_sig_tp_noFP_Dis_hypertension,12,2,16.67,9,1,1,20,1,0,0,2,11.11,0.0,0.0,10.0
modafinil,phen_sig_tp_noFP_Sig_hypertension,14,2,14.29,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,pancreatitis,7,1,14.29,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,acute pancreatitis,12,1,8.33,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,pancreatitis idiopathic,4,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,adenocarcinoma of pancreas,13,1,7.69,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
modafinil,phen_tp_pancreatitis,12,3,25.0,9,1,1,20,1,0,0,3,11.11,0.0,0.0,15.0
modafinil,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,phen_sig_tp_noFP_Sig_pancreatitis,16,3,18.75,9,1,1,20,3,0,0,3,33.33,0.0,0.0,15.0
modafinil,thrombocytopenia 5,2,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,thrombocytopenia 6,13,2,15.38,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,macrothrombocytopenia,4,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,idiopathic thrombocytopenia,12,2,16.67,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,thrombocytopenia due to platelet alloimmunization,25,2,8.0,9,1,1,20,2,0,0,2,22.22,0.0,0.0,10.0
modafinil,phen_tp_thrombocytopenia,10,4,40.0,9,1,1,20,3,0,0,4,33.33,0.0,0.0,20.0
modafinil,phen_sig_tp_noFP_Sig_thrombocytopenia,12,5,41.67,9,1,1,20,3,0,0,5,33.33,0.0,0.0,25.0
modafinil,myocardial infarction,10,2,20.0,9,1,1,20,1,0,0,2,11.11,0.0,0.0,10.0
modafinil,old myocardial infarction,16,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,acute myocardial infarction,6,0,0.0,9,1,1,20,0,0,0,0,0.0,0.0,0.0,0.0
modafinil,phen_sig_tp_noFP_Sig_myocardial infarction,14,1,7.14,9,1,1,20,1,0,0,1,11.11,0.0,0.0,5.0
indapamide,hypertension,2,0,0.0,3,1,1,30,0,0,0,0,0.0,0.0,0.0,0.0
indapamide,prehypertension,11,3,27.27,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,hypertensive disease,9,1,11.11,3,1,1,30,0,0,0,1,0.0,0.0,0.0,3.33
indapamide,genetic hypertension,6,1,16.67,3,1,1,30,1,0,0,1,33.33,0.0,0.0,3.33
indapamide,pulmonary hypertension,13,3,23.08,3,1,1,30,0,0,0,3,0.0,0.0,0.0,10.0
indapamide,essential hypertension,10,3,30.0,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,"hypertension, renovascular",11,2,18.18,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
indapamide,idiopathic pulmonary hypertension,9,0,0.0,3,1,1,30,0,0,0,0,0.0,0.0,0.0,0.0
indapamide,renal hypertension,12,1,8.33,3,1,1,30,1,0,0,1,33.33,0.0,0.0,3.33
indapamide,ocular hypertension,9,2,22.22,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
indapamide,"hypertension, portal",2,1,50.0,3,1,1,30,1,0,0,1,33.33,0.0,0.0,3.33
indapamide,phen_tp_hypertension,12,3,25.0,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,phen_sig_tp_noFP_Dis_hypertension,12,4,33.33,3,1,1,30,2,0,0,4,66.67,0.0,0.0,13.33
indapamide,phen_sig_tp_noFP_Sig_hypertension,14,3,21.43,3,1,1,30,0,0,0,3,0.0,0.0,0.0,10.0
indapamide,pancreatitis,7,3,42.86,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,acute pancreatitis,12,2,16.67,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
indapamide,pancreatitis idiopathic,4,1,25.0,3,1,1,30,0,0,0,1,0.0,0.0,0.0,3.33
indapamide,adenocarcinoma of pancreas,13,1,7.69,3,1,1,30,1,0,0,1,33.33,0.0,0.0,3.33
indapamide,phen_tp_pancreatitis,12,3,25.0,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,phen_sig_tp_noFP_Dis_pancreatitis,9,3,33.33,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,phen_sig_tp_noFP_Sig_pancreatitis,16,3,18.75,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,thrombocytopenia 5,2,1,50.0,3,1,1,30,1,0,0,1,33.33,0.0,0.0,3.33
indapamide,thrombocytopenia 6,13,3,23.08,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,macrothrombocytopenia,4,3,75.0,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,idiopathic thrombocytopenia,12,3,25.0,3,1,1,30,1,0,0,3,33.33,0.0,0.0,10.0
indapamide,thrombocytopenia due to platelet alloimmunization,25,3,12.0,3,1,1,30,0,0,0,3,0.0,0.0,0.0,10.0
indapamide,phen_tp_thrombocytopenia,10,2,20.0,3,1,1,30,2,0,0,2,66.67,0.0,0.0,6.67
indapamide,phen_sig_tp_noFP_Sig_thrombocytopenia,12,4,33.33,3,1,1,30,2,0,0,4,66.67,0.0,0.0,13.33
indapamide,myocardial infarction,10,2,20.0,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
indapamide,old myocardial infarction,16,4,25.0,3,1,1,30,1,0,0,4,33.33,0.0,0.0,13.33
indapamide,acute myocardial infarction,6,2,33.33,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
indapamide,phen_sig_tp_noFP_Sig_myocardial infarction,14,2,14.29,3,1,1,30,0,0,0,2,0.0,0.0,0.0,6.67
trandolapril,hypertension,2,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,prehypertension,11,1,9.09,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,hypertensive disease,9,1,11.11,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,genetic hypertension,6,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,pulmonary hypertension,13,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,essential hypertension,10,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,"hypertension, renovascular",11,1,9.09,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,idiopathic pulmonary hypertension,9,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,renal hypertension,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,ocular hypertension,9,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,"hypertension, portal",2,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_tp_hypertension,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Sig_hypertension,14,1,7.14,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,pancreatitis,7,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,acute pancreatitis,12,1,8.33,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,pancreatitis idiopathic,4,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,adenocarcinoma of pancreas,13,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_tp_pancreatitis,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,thrombocytopenia 5,2,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,thrombocytopenia 6,13,1,7.69,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
trandolapril,macrothrombocytopenia,4,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,idiopathic thrombocytopenia,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,thrombocytopenia due to platelet alloimmunization,25,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_tp_thrombocytopenia,10,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Sig_thrombocytopenia,12,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,myocardial infarction,10,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,old myocardial infarction,16,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,acute myocardial infarction,6,0,0.0,4,1,1,16,0,0,0,0,0.0,0.0,0.0,0.0
trandolapril,phen_sig_tp_noFP_Sig_myocardial infarction,14,1,7.14,4,1,1,16,0,0,0,1,0.0,0.0,0.0,6.25
interferon gamma-1b,hypertension,2,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,prehypertension,11,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,hypertensive disease,9,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,genetic hypertension,6,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,pulmonary hypertension,13,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,essential hypertension,10,1,10.0,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,"hypertension, renovascular",11,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,idiopathic pulmonary hypertension,9,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,renal hypertension,12,1,8.33,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,ocular hypertension,9,1,11.11,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,"hypertension, portal",2,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_tp_hypertension,12,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,pancreatitis,7,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,acute pancreatitis,12,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,pancreatitis idiopathic,4,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,adenocarcinoma of pancreas,13,1,7.69,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,phen_tp_pancreatitis,12,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Dis_pancreatitis,9,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Sig_pancreatitis,16,1,6.25,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,thrombocytopenia 5,2,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,thrombocytopenia 6,13,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,macrothrombocytopenia,4,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,idiopathic thrombocytopenia,12,1,8.33,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,thrombocytopenia due to platelet alloimmunization,25,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_tp_thrombocytopenia,10,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Sig_thrombocytopenia,12,1,8.33,3,2,1,1,1,0,0,0,33.33,0.0,0.0,0.0
interferon gamma-1b,myocardial infarction,10,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,old myocardial infarction,16,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,acute myocardial infarction,6,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
interferon gamma-1b,phen_sig_tp_noFP_Sig_myocardial infarction,14,0,0.0,3,2,1,1,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,hypertension,2,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,prehypertension,11,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,hypertensive disease,9,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,genetic hypertension,6,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,pulmonary hypertension,13,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,essential hypertension,10,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,"hypertension, renovascular",11,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,idiopathic pulmonary hypertension,9,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,renal hypertension,12,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,ocular hypertension,9,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,"hypertension, portal",2,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,phen_tp_hypertension,12,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,phen_sig_tp_noFP_Dis_hypertension,12,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,phen_sig_tp_noFP_Sig_hypertension,14,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,pancreatitis,7,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,acute pancreatitis,12,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
edrophonium,pancreatitis idiopathic,4,0,0.0,2,1,1,3,0,0,0,0,0.0,0.0,0.0,0.0
