drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB06413	enzyme	P20815	1577	Humans	unknown	inducer
DB06419	enzyme	P20815	1577	Humans	unknown	substrate
DB06448	enzyme	P20815	1577	Humans	no	substrate|inhibitor
DB06595	enzyme	P20815	1577	Humans	unknown	inducer
DB06605	enzyme	P20815	1577	Humans	unknown	substrate
DB06626	enzyme	P20815	1577	Humans	no	substrate
DB06652	enzyme	P20815	1577	Humans	unknown	substrate
DB06654	enzyme	P20815	1577	Humans	unknown	inhibitor
DB06697	enzyme	P20815	1577	Humans	unknown	substrate
DB06730	enzyme	P20815	1577	Humans	unknown	inhibitor
DB06731	enzyme	P20815	1577	Humans	unknown	inhibitor
DB06772	enzyme	P20815	1577	Humans	unknown	substrate
DB06789	enzyme	P20815	1577	Humans	unknown	substrate
DB08816	enzyme	P20815	1577	Humans	unknown	substrate|activator
DB08820	enzyme	P20815	1577	Humans	no	substrate
DB08865	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB08873	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB08883	enzyme	P20815	1577	Humans	no	substrate
DB08899	enzyme	P20815	1577	Humans	no	substrate|inducer
DB08901	enzyme	P20815	1577	Humans	unknown	substrate
DB08906	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor|inducer
DB08970	enzyme	P20815	1577	Humans	unknown	inducer
DB08971	enzyme	P20815	1577	Humans	unknown	inducer
DB09053	enzyme	P20815	1577	Humans	unknown	substrate
DB09054	enzyme	P20815	1577	Humans	no	substrate|inhibitor
DB09061	target	P20815	1577	Humans	unknown	inhibitor
DB09061	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB09065	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB09068	enzyme	P20815	1577	Humans	no	substrate
DB09074	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB09095	enzyme	P20815	1577	Humans	unknown	inducer
DB09102	enzyme	P20815	1577	Humans	unknown	substrate
DB09185	enzyme	P20815	1577	Humans	no	inhibitor
DB09231	enzyme	P20815	1577	Humans	no	substrate
DB09241	enzyme	P20815	1577	Humans	unknown	inhibitor
DB09256	enzyme	P20815	1577	Humans	unknown	substrate
DB09297	enzyme	P20815	1577	Humans	no	substrate
DB09383	enzyme	P20815	1577	Humans	unknown	inducer
DB11487	enzyme	P20815	1577	Humans	unknown	inducer
DB11574	enzyme	P20815	1577	Humans	unknown	substrate
DB11586	enzyme	P20815	1577	Humans	no	substrate|inducer
DB11633	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB11689	enzyme	P20815	1577	Humans	no	substrate
DB11703	enzyme	P20815	1577	Humans	unknown	inhibitor
DB11712	enzyme	P20815	1577	Humans	no	substrate
DB11737	enzyme	P20815	1577	Humans	unknown	substrate|inducer
DB11739	enzyme	P20815	1577	Humans	unknown	substrate
DB11750	enzyme	P20815	1577	Humans	unknown	inducer
DB11757	enzyme	P20815	1577	Humans	unknown	substrate
DB11761	enzyme	P20815	1577	Humans	unknown	substrate
DB11837	enzyme	P20815	1577	Humans	unknown	inhibitor
DB11915	enzyme	P20815	1577	Humans	no	substrate
DB11921	enzyme	P20815	1577	Humans	unknown	inducer
DB11951	enzyme	P20815	1577	Humans	unknown	substrate
DB12016	enzyme	P20815	1577	Humans	unknown	substrate
DB12070	enzyme	P20815	1577	Humans	unknown	inhibitor
DB12130	enzyme	P20815	1577	Humans	unknown	substrate
DB12161	enzyme	P20815	1577	Humans	no	substrate
DB12240	enzyme	P20815	1577	Humans	no	substrate
DB12265	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB12301	enzyme	P20815	1577	Humans	unknown	substrate
DB12332	enzyme	P20815	1577	Humans	no	inhibitor
DB12483	enzyme	P20815	1577	Humans	no	substrate
DB12543	enzyme	P20815	1577	Humans	no	substrate
DB12834	enzyme	P20815	1577	Humans	unknown	substrate
DB13003	enzyme	P20815	1577	Humans	unknown	inducer
DB13179	enzyme	P20815	1577	Humans	unknown	inhibitor
DB13208	enzyme	P20815	1577	Humans	unknown	inducer
DB13609	enzyme	P20815	1577	Humans	unknown	substrate
DB13728	enzyme	P20815	1577	Humans	unknown	inducer
DB13843	enzyme	P20815	1577	Humans	unknown	inducer
DB13867	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor|inducer
DB13943	enzyme	P20815	1577	Humans	unknown	substrate
DB13944	enzyme	P20815	1577	Humans	unknown	substrate
DB13946	enzyme	P20815	1577	Humans	unknown	substrate
DB13952	enzyme	P20815	1577	Humans	unknown	substrate
DB13953	enzyme	P20815	1577	Humans	unknown	substrate
DB13954	enzyme	P20815	1577	Humans	unknown	substrate
DB13955	enzyme	P20815	1577	Humans	unknown	substrate
DB13956	enzyme	P20815	1577	Humans	unknown	substrate
DB14009	enzyme	P20815	1577	Humans	unknown	substrate|inhibitor
DB14011	target	P20815	1577	Humans	unknown	inhibitor
DB14011	enzyme	P20815	1577	Humans	unknown	substrate
DB14185	enzyme	P20815	1577	Humans	unknown	substrate
DB14512	enzyme	P20815	1577	Humans	no	inducer
DB14538	enzyme	P20815	1577	Humans	unknown	substrate
DB14539	enzyme	P20815	1577	Humans	unknown	substrate
DB14540	enzyme	P20815	1577	Humans	unknown	substrate
DB14541	enzyme	P20815	1577	Humans	unknown	substrate
DB14542	enzyme	P20815	1577	Humans	unknown	substrate
DB14543	enzyme	P20815	1577	Humans	unknown	substrate
DB14544	enzyme	P20815	1577	Humans	unknown	substrate
DB14631	enzyme	P20815	1577	Humans	unknown	inducer
DB14633	enzyme	P20815	1577	Humans	unknown	inducer
DB14634	enzyme	P20815	1577	Humans	unknown	inducer
DB14635	enzyme	P20815	1577	Humans	unknown	inhibitor
DB14644	enzyme	P20815	1577	Humans	unknown	inducer
DB14646	enzyme	P20815	1577	Humans	unknown	inducer
DB14649	enzyme	P20815	1577	Humans	unknown	substrate|inducer
DB14652	enzyme	P20815	1577	Humans	unknown	inducer
DB14659	enzyme	P20815	1577	Humans	unknown	inducer
DB14669	enzyme	P20815	1577	Humans	unknown	inducer
DB14681	enzyme	P20815	1577	Humans	unknown	inducer
DB14737	enzyme	P20815	1577	Humans	unknown	inhibitor
DB14921	enzyme	P20815	1577	Humans	no	substrate
DB14984	enzyme	P20815	1577	Humans	no	inhibitor
DB15444	enzyme	P20815	1577	Humans	unknown	substrate
DB15822	enzyme	P20815	1577	Humans	no	inhibitor|inducer
DB16222	enzyme	P20815	1577	Humans	unknown	substrate
DB16390	enzyme	P20815	1577	Humans	unknown	substrate
DB00091	transporter	O95342	8647	Humans	unknown	substrate|inhibitor
DB00171	target	O95342	8647	Humans	unknown	
DB00175	transporter	O95342	8647	Humans	no	substrate
DB00176	transporter	O95342	8647	Humans	no	substrate
DB00197	transporter	O95342	8647	Humans	unknown	inhibitor
DB00199	transporter	O95342	8647	Humans	no	substrate|inhibitor
DB00206	transporter	O95342	8647	Humans	unknown	inhibitor
DB00220	transporter	O95342	8647	Humans	no	substrate
DB00222	transporter	O95342	8647	Humans	no	substrate
DB00224	transporter	O95342	8647	Humans	no	substrate
DB00227	transporter	O95342	8647	Humans	no	substrate
DB00243	transporter	O95342	8647	Humans	no	substrate
DB00255	transporter	O95342	8647	Humans	no	substrate
DB00257	transporter	O95342	8647	Humans	unknown	substrate|inhibitor
DB00270	transporter	O95342	8647	Humans	no	substrate
DB00275	transporter	O95342	8647	Humans	no	inhibitor
DB00301	transporter	O95342	8647	Humans	no	substrate
DB00328	transporter	O95342	8647	Humans	no	substrate
DB00335	transporter	O95342	8647	Humans	no	substrate
DB00342	transporter	O95342	8647	Humans	no	substrate
DB00390	transporter	O95342	8647	Humans	unknown	substrate
DB00396	transporter	O95342	8647	Humans	unknown	inhibitor
DB00412	transporter	O95342	8647	Humans	no	substrate
DB00421	transporter	O95342	8647	Humans	no	substrate
DB00439	transporter	O95342	8647	Humans	no	substrate
DB00455	transporter	O95342	8647	Humans	unknown	substrate
DB00477	transporter	O95342	8647	Humans	no	inhibitor
DB00482	transporter	O95342	8647	Humans	no	inhibitor
DB00501	transporter	O95342	8647	Humans	unknown	inhibitor
DB00503	transporter	O95342	8647	Humans	no	inhibitor
DB00541	transporter	O95342	8647	Humans	unknown	substrate
DB00559	transporter	O95342	8647	Humans	unknown	inhibitor
DB00570	transporter	O95342	8647	Humans	no	substrate|inhibitor
DB00572	transporter	O95342	8647	Humans	no	substrate
DB00586	transporter	O95342	8647	Humans	no	substrate
DB00619	transporter	O95342	8647	Humans	no	substrate
DB00622	transporter	O95342	8647	Humans	no	substrate
DB00625	transporter	O95342	8647	Humans	no	substrate
DB00637	transporter	O95342	8647	Humans	no	substrate
DB00641	transporter	O95342	8647	Humans	no	substrate
DB00675	transporter	O95342	8647	Humans	no	inhibitor
DB00678	transporter	O95342	8647	Humans	no	substrate
DB00693	transporter	O95342	8647	Humans	unknown	substrate
DB00698	transporter	O95342	8647	Humans	no	substrate
DB00788	transporter	O95342	8647	Humans	no	substrate
DB00822	transporter	O95342	8647	Humans	no	substrate
DB00833	transporter	O95342	8647	Humans	no	substrate
DB00834	transporter	O95342	8647	Humans	no	substrate
DB00908	transporter	O95342	8647	Humans	no	inhibitor
DB00911	transporter	O95342	8647	Humans	no	substrate
DB00912	transporter	O95342	8647	Humans	no	substrate
DB00932	transporter	O95342	8647	Humans	unknown	substrate|inhibitor
DB00966	transporter	O95342	8647	Humans	no	substrate
DB00973	transporter	O95342	8647	Humans	no	substrate
DB00975	transporter	O95342	8647	Humans	no	substrate
DB00977	transporter	O95342	8647	Humans	unknown	inhibitor
DB00997	transporter	O95342	8647	Humans	unknown	substrate
DB01015	transporter	O95342	8647	Humans	no	inhibitor
DB01016	target	O95342	8647	Humans	unknown	inhibitor
DB01016	transporter	O95342	8647	Humans	unknown	substrate|inhibitor
DB01023	transporter	O95342	8647	Humans	no	substrate
DB01026	transporter	O95342	8647	Humans	unknown	inhibitor
DB01039	transporter	O95342	8647	Humans	no	substrate
DB01045	transporter	O95342	8647	Humans	unknown	inhibitor
DB01054	transporter	O95342	8647	Humans	no	substrate
DB01067	transporter	O95342	8647	Humans	no	substrate
DB01072	transporter	O95342	8647	Humans	no	substrate
DB01076	transporter	O95342	8647	Humans	no	substrate
DB01098	transporter	O95342	8647	Humans	unknown	substrate
DB01115	transporter	O95342	8647	Humans	no	inhibitor
DB01118	transporter	O95342	8647	Humans	no	substrate|inhibitor
DB01138	transporter	O95342	8647	Humans	no	substrate
DB01149	transporter	O95342	8647	Humans	no	substrate
DB01165	transporter	O95342	8647	Humans	no	substrate
DB01174	transporter	O95342	8647	Humans	unknown	inducer
DB01211	transporter	O95342	8647	Humans	no	substrate
DB01222	transporter	O95342	8647	Humans	no	substrate
DB01229	transporter	O95342	8647	Humans	no	substrate|inhibitor
DB01232	transporter	O95342	8647	Humans	no	substrate
DB01234	transporter	O95342	8647	Humans	unknown	inducer
DB01586	transporter	O95342	8647	Humans	unknown	substrate|inhibitor|inducer
DB01601	transporter	O95342	8647	Humans	no	inhibitor
DB02123	transporter	O95342	8647	Humans	unknown	substrate|inhibitor
DB02659	transporter	O95342	8647	Humans	unknown	substrate|inhibitor|inducer
DB02703	transporter	O95342	8647	Humans	unknown	inhibitor
DB03619	transporter	O95342	8647	Humans	unknown	inducer
DB04348	transporter	O95342	8647	Humans	unknown	substrate|inducer
DB05804	transporter	O95342	8647	Humans	no	substrate
DB05990	transporter	O95342	8647	Humans	unknown	inhibitor|inducer
DB06176	transporter	O95342	8647	Humans	no	inhibitor
DB06290	transporter	O95342	8647	Humans	unknown	inhibitor
DB08834	transporter	O95342	8647	Humans	unknown	regulator
DB08860	transporter	O95342	8647	Humans	no	substrate
DB09078	transporter	O95342	8647	Humans	unknown	inhibitor
DB09374	transporter	O95342	8647	Humans	no	substrate
DB11886	transporter	O95342	8647	Humans	no	inhibitor
DB12070	transporter	O95342	8647	Humans	unknown	inhibitor
DB12151	transporter	O95342	8647	Humans	no	inhibitor
DB12319	transporter	O95342	8647	Humans	no	substrate
DB12712	transporter	O95342	8647	Humans	no	substrate
DB13345	transporter	O95342	8647	Humans	no	substrate
DB13751	transporter	O95342	8647	Humans	no	substrate
DB14057	transporter	O95342	8647	Humans	no	inhibitor
DB14649	transporter	O95342	8647	Humans	unknown	inducer
DB14761	transporter	O95342	8647	Humans	unknown	inhibitor
DB15133	transporter	O95342	8647	Humans	no	inhibitor
DB15233	transporter	O95342	8647	Humans	unknown	inhibitor
DB15719	transporter	O95342	8647	Humans	unknown	substrate
DB15822	transporter	O95342	8647	Humans	no	inhibitor
DB00091	transporter	Q12908	6555	Humans	unknown	inhibitor
DB00577	transporter	Q12908	6555	Humans	unknown	substrate
DB00787	transporter	Q12908	6555	Humans	unknown	substrate
DB01586	transporter	Q12908	6555	Humans	unknown	inhibitor
DB02123	transporter	Q12908	6555	Humans	unknown	substrate
DB02659	transporter	Q12908	6555	Humans	unknown	substrate|inhibitor|inducer
DB03619	transporter	Q12908	6555	Humans	unknown	inhibitor
DB04348	transporter	Q12908	6555	Humans	unknown	substrate|inducer
DB09237	transporter	Q12908	6555	Humans	unknown	inhibitor
DB13914	target	Q12908	6555	Humans	yes	inhibitor
DB16226	target	Q12908	6555	Humans	yes	inhibitor
DB16261	target	Q12908	6555	Humans	yes	inhibitor
DB00091	transporter	Q14973	6554	Humans	unknown	inhibitor
DB00279	transporter	Q14973	6554	Humans	unknown	substrate
DB00286	transporter	Q14973	6554	Humans	unknown	inhibitor
DB00328	transporter	Q14973	6554	Humans	unknown	substrate
DB00396	transporter	Q14973	6554	Humans	unknown	inhibitor
DB00624	transporter	Q14973	6554	Humans	unknown	inhibitor
DB00887	transporter	Q14973	6554	Humans	unknown	substrate|inhibitor
DB00977	transporter	Q14973	6554	Humans	unknown	inhibitor
DB01032	transporter	Q14973	6554	Humans	unknown	inhibitor
DB01098	transporter	Q14973	6554	Humans	unknown	
DB01583	transporter	Q14973	6554	Humans	unknown	substrate
DB01586	transporter	Q14973	6554	Humans	unknown	substrate|inhibitor
DB02123	transporter	Q14973	6554	Humans	unknown	substrate
DB02659	transporter	Q14973	6554	Humans	unknown	substrate|inhibitor
DB03619	transporter	Q14973	6554	Humans	unknown	substrate
DB04348	transporter	Q14973	6554	Humans	unknown	substrate
DB06290	transporter	Q14973	6554	Humans	unknown	inhibitor
DB08860	transporter	Q14973	6554	Humans	unknown	substrate
DB09100	transporter	Q14973	6554	Humans	unknown	substrate
DB13943	transporter	Q14973	6554	Humans	unknown	inhibitor
DB13944	transporter	Q14973	6554	Humans	unknown	inhibitor
DB13946	transporter	Q14973	6554	Humans	unknown	inhibitor
DB14761	transporter	Q14973	6554	Humans	unknown	inhibitor
DB15248	target	Q14973	6554	Humans	yes	inhibitor
DB00091	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00140	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00155	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00158	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00168	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00175	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB00229	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00254	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00286	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00300	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00311	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00313	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00319	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00328	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00345	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00365	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00369	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00432	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00438	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00446	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00456	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00493	target	Q4U2R8	9356	Humans	unknown	
DB00493	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00495	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00500	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00501	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00520	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00529	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00535	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00554	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00563	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00567	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00577	transporter	Q4U2R8	9356	Humans	unknown	
DB00578	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00584	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00586	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00595	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00601	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB00605	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00606	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00607	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00642	transporter	Q4U2R8	9356	Humans	no	substrate
DB00649	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00654	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00659	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00672	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00678	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00693	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00695	transporter	Q4U2R8	9356	Humans	unknown	inhibitor|inducer
DB00703	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00709	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00712	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00718	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00731	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00749	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00759	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00770	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00774	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00779	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00787	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00788	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00812	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00819	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00821	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00827	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00861	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00880	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00887	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00900	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00903	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00917	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB00927	transporter	Q4U2R8	9356	Humans	no	substrate
DB00936	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00939	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00943	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB00945	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB00999	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01004	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01009	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01016	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01017	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01032	target	Q4U2R8	9356	Humans	yes	inhibitor
DB01032	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01045	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01050	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01051	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01053	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01059	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01060	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01124	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01140	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01160	transporter	Q4U2R8	9356	Humans	unknown	
DB01165	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01197	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01212	target	Q4U2R8	9356	Humans	unknown	
DB01212	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01237	transporter	Q4U2R8	9356	Humans	unknown	
DB01324	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB01326	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01327	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01329	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01332	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01333	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01414	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01415	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB01424	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01435	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01597	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB01606	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB01685	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB02266	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB02315	transporter	Q4U2R8	9356	Humans	unknown	
DB02527	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB03553	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB03585	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB03783	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB04133	transporter	Q4U2R8	9356	Humans	unknown	
DB04348	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB04519	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB04847	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB05016	enzyme	Q4U2R8	9356	Humans	no	inhibitor
DB06151	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB06176	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB08843	transporter	Q4U2R8	9356	Humans	unknown	
DB08844	transporter	Q4U2R8	9356	Humans	unknown	
DB08846	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB08912	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB08930	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB09008	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB09078	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB09213	transporter	Q4U2R8	9356	Humans	unknown	
DB09298	transporter	Q4U2R8	9356	Humans	unknown	substrate|inhibitor
DB09299	transporter	Q4U2R8	9356	Humans	no	substrate
DB11644	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB11751	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB11757	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB11817	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB11837	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB12151	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB12243	transporter	Q4U2R8	9356	Humans	no	substrate
DB12265	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB12332	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB12466	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB13874	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB14126	transporter	Q4U2R8	9356	Humans	no	substrate
DB15328	transporter	Q4U2R8	9356	Humans	unknown	substrate
DB15413	transporter	Q4U2R8	9356	Humans	no	substrate
DB15822	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB16098	transporter	Q4U2R8	9356	Humans	no	substrate
DB16628	transporter	Q4U2R8	9356	Humans	unknown	inhibitor
DB17083	transporter	Q4U2R8	9356	Humans	no	inhibitor
DB00091	transporter	Q5T3U5	89845	Humans	unknown	substrate|inhibitor
DB00203	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB00300	transporter	Q5T3U5	89845	Humans	unknown	substrate
DB00441	transporter	Q5T3U5	89845	Humans	no	substrate
DB00541	transporter	Q5T3U5	89845	Humans	unknown	substrate|inhibitor
DB00563	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB00661	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB00694	transporter	Q5T3U5	89845	Humans	unknown	substrate
DB00773	transporter	Q5T3U5	89845	Humans	unknown	substrate|inhibitor
DB00783	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB00987	transporter	Q5T3U5	89845	Humans	unknown	substrate
DB00997	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB01229	transporter	Q5T3U5	89845	Humans	unknown	substrate|inhibitor
DB01248	transporter	Q5T3U5	89845	Humans	unknown	substrate
DB04348	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB13952	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB13953	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB13954	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB13955	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB13956	transporter	Q5T3U5	89845	Humans	unknown	inhibitor
DB00091	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00158	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00175	transporter	Q9UNQ0	9429	Humans	no	substrate
DB00201	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00213	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB00220	transporter	Q9UNQ0	9429	Humans	no	inhibitor
DB00242	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00255	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00285	transporter	Q9UNQ0	9429	Humans	unknown	inducer
DB00286	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00317	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB00338	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00391	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00394	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00396	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor|inducer
DB00398	transporter	Q9UNQ0	9429	Humans	unknown	substrate|inhibitor
DB00437	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00439	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00444	transporter	Q9UNQ0	9429	Humans	unknown	substrate
DB00448	transporter	Q9UNQ0	9429	Humans	unknown	inhibitor
DB00457	transporter	Q9UNQ0	9429	Humans	unknown	substrate
